PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,InstrumentOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,InstrumentSection,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,ItemOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,Response,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,Position,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,DateCreated,2023-03-21T12:37:09-0500
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Title,NumberFormatting,xxxx.x
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,InstrumentOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,InstrumentSection,8
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,ItemOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,Response,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,Position,2
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,DateCreated,2023-03-21T12:37:10-0500
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_Instructions_9-23,NumberFormatting,xxxx.x
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,InstrumentOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,InstrumentSection,9
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,ItemOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,Response,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,Position,3
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,DateCreated,2023-03-21T12:38:12-0500
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_Prompt1,NumberFormatting,xxxx.x
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,InstrumentOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,InstrumentSection,9
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,ItemOrder,2
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,Score,0
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,Position,4
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,DateCreated,2023-03-21T12:38:12-0500
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_1,NumberFormatting,xxxx.x
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_2,InstrumentOrder,1
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_2,InstrumentSection,9
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_2,ItemOrder,3
456778,1DD8DB99-76A1-4437-9D3F-0DB398A1C6EA,AD36C4EB-D6D8-4A94-BCF0-4B3FBB967CF9,DV20-32123-1,Social Observation,SO_9-23_2,Response,1
