PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,InstrumentOrder,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,InstrumentSection,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,ItemOrder,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,Handedness,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,Response,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,Position,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,DateCreated,2023-02-09T17:47:35-0600
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,RothECBQ_Title,NumberFormatting,xxxx.x
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,InstrumentOrder,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,InstrumentSection,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,ItemOrder,2
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,Handedness,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,Response,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,Position,2
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,DateCreated,2023-02-09T17:47:40-0600
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_Intro_ECBQ ,NumberFormatting,xxxx.x
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_ECBQ1,InstrumentOrder,1
NBT_PROMIS_12m,A5847948-D8B9-421C-908F-C347FC4C448B,22F7032A-D97B-4191-BF81-13B19CF1F2C2,ECBQ-VSF,Early Childhood Behavior Questionnaire - Very Short Form,SelfReg_ECBQ1,InstrumentSection,1
