PID,RegistrationID,AssessmentName,InstrumentID,InstrumentName,ItemID,Response,Score,TScore,TScoreStandardError,Theta,ThetaStandardError,Position,ResponseTime,DateCreated,NumberFormatting
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T09:23:58-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T09:23:59-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL7,2,0,,,,,3,,2023-02-10T09:24:03-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL10,1,1,,,,,4,,2023-02-10T09:24:06-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL11,3,2,,,,,5,,2023-02-10T09:24:42-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL15,0,0,,,,,6,,2023-02-10T09:24:47-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL16_instruction,1,,,,,,7,,2023-02-10T09:24:50-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL16_image,1,,,,,,8,,2023-02-10T09:24:52-0600,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,MEP RT 21023 7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,Mullen Expressive Prompted,EL16,1,1,,,,,9,,2023-02-10T09:24:54-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T08:42:46-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T08:42:51-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL15,0,0,,,,,3,,2023-02-10T08:43:02-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL16_instruction,1,,,,,,4,,2023-02-10T08:43:04-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL16_image,1,,,,,,5,,2023-02-10T08:43:05-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL16,2,0,,,,,6,,2023-02-10T08:43:14-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL11,1,0,,,,,7,,2023-02-10T08:43:20-0600,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,MEP RT 21023 4,A001A87F-8BB0-41F5-A00D-43271462F094,Mullen Expressive Prompted,EL10,1,1,,,,,8,,2023-02-10T08:43:28-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T09:27:25-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T09:27:26-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL7,1,1,,,,,3,,2023-02-10T09:27:31-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL10,1,1,,,,,4,,2023-02-10T09:27:36-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL11,3,2,,,,,5,,2023-02-10T09:27:42-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL15,1|2|3,1,,,,,6,,2023-02-10T09:27:46-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL16_instruction,1,,,,,,7,,2023-02-10T09:27:48-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL16_image,1,,,,,,8,,2023-02-10T09:27:50-0600,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,MEP RT 21023 10,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,Mullen Expressive Prompted,EL16,1,1,,,,,9,,2023-02-10T09:27:51-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T08:26:41-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T08:26:42-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,EL15,4|5,1,,,,,3,,2023-02-10T08:27:11-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,EL16_instruction,1,,,,,,4,,2023-02-10T08:27:19-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,EL16_image,1,,,,,,5,,2023-02-10T08:27:26-0600,xxxx.x
567,17DBF5A1-A4E5-4A16-BAC9-CE75E5D312EF,MEP RT 21023 1,955CD915-1736-4415-8E16-62655DDD6EDA,Mullen Expressive Prompted,EL16,2,0,,,,,6,,2023-02-10T08:27:28-0600,xxxx.x
567,CCDCAF1D-0D18-4B9A-AF1F-549F7289D297,MEP RT 21023 6,B84C2603-9F56-4D2D-B7EE-67FFDE166E41,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T09:22:00-0600,xxxx.x
567,CCDCAF1D-0D18-4B9A-AF1F-549F7289D297,MEP RT 21023 6,B84C2603-9F56-4D2D-B7EE-67FFDE166E41,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T09:22:01-0600,xxxx.x
567,CCDCAF1D-0D18-4B9A-AF1F-549F7289D297,MEP RT 21023 6,B84C2603-9F56-4D2D-B7EE-67FFDE166E41,Mullen Expressive Prompted,EL7,2,0,,,,,3,,2023-02-10T09:22:13-0600,xxxx.x
567,CCDCAF1D-0D18-4B9A-AF1F-549F7289D297,MEP RT 21023 6,B84C2603-9F56-4D2D-B7EE-67FFDE166E41,Mullen Expressive Prompted,EL10,2,0,,,,,4,,2023-02-10T09:22:27-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T09:30:53-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T09:30:54-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL7,1,1,,,,,3,,2023-02-10T09:30:56-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL10,1,1,,,,,4,,2023-02-10T09:30:57-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL11,3,2,,,,,5,,2023-02-10T09:30:59-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL15,1|2|3|4|5|6,3,,,,,6,,2023-02-10T09:31:05-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL16_instruction,1,,,,,,7,,2023-02-10T09:31:06-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL16_image,1,,,,,,8,,2023-02-10T09:31:07-0600,xxxx.x
567,24A775B7-9386-4668-A7D5-B935A225BEE3,MEP RT 21023 9,4411E801-EF22-4B5E-B5B3-136963087B86,Mullen Expressive Prompted,EL16,2,0,,,,,9,,2023-02-10T09:31:08-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,Mullen_ExpP_Title,1,,,,,,1,,2023-02-10T08:33:09-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,Mullen_ExpP_Instructions,1,,,,,,2,,2023-02-10T08:33:10-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,EL15,0,0,,,,,3,,2023-02-10T08:33:41-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,EL16_instruction,1,,,,,,4,,2023-02-10T08:35:08-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,EL16_image,1,,,,,,5,,2023-02-10T08:35:09-0600,xxxx.x
567,B34DE4B2-DCE2-41E5-B83B-A3FE23AC22ED,MEP RT 21023 3,AD9A5928-687F-49F2-9203-494E1FDA1E04,Mullen Expressive Prompted,EL16,2,0,,,,,6,,2023-02-10T08:35:43-0600,xxxx.x
