PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,InstrumentOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,InstrumentSection,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,ItemOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,Response,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,Position,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,DateCreated,2023-02-09T19:31:27-0600
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Title,NumberFormatting,xxxx.x
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,InstrumentOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,InstrumentSection,2
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,ItemOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,Response,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,Position,2
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,DateCreated,2023-02-09T19:31:28-0600
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,Mullen_MVR_Instructions,NumberFormatting,xxxx.x
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,InstrumentOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,InstrumentSection,3
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,ItemOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,Response,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,Position,3
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,DateCreated,2023-02-09T19:31:29-0600
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_instruction,NumberFormatting,xxxx.x
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,InstrumentOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,InstrumentSection,3
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,ItemOrder,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,Response,1
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,Position,4
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,DateCreated,2023-02-09T19:31:29-0600
567,507BD562-C441-4565-A571-50469DE435F9,BEC5396E-E932-4896-99EE-08FB827FABED,MVR RT 2923 15,Mullen Visual Reception,MVR3_Image,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,InstrumentSection,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,Position,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,DateCreated,2023-02-09T19:27:40-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Title,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,InstrumentSection,2
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,Position,2
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,DateCreated,2023-02-09T19:27:41-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,Mullen_MVR_Instructions,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,InstrumentSection,3
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,Position,3
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,DateCreated,2023-02-09T19:27:51-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_instruction,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,InstrumentSection,3
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,Position,4
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,DateCreated,2023-02-09T19:27:52-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3_Image,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,InstrumentSection,3
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,ItemOrder,2
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,Response,2
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,Score,0
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,Position,5
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,DateCreated,2023-02-09T19:27:54-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR3,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,InstrumentSection,4
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,Score,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,Position,6
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,DateCreated,2023-02-09T19:28:15-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR5,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,InstrumentSection,5
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,ItemOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,Response,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,Position,7
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,DateCreated,2023-02-09T19:28:24-0600
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_instruction,NumberFormatting,xxxx.x
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_image,InstrumentOrder,1
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_image,InstrumentSection,5
567,F52D94F1-5B81-4DDF-A37C-78F6D85056FC,854C1D32-0340-4640-915C-840761517C95,MVR RT 2923 13,Mullen Visual Reception,MVR6_image,ItemOrder,2
