PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,InstrumentOrder,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,InstrumentSection,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,ItemOrder,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,Response,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,Position,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,DateCreated,2023-02-09T22:10:07-0600
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_Title,NumberFormatting,xxxx.x
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,InstrumentOrder,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,InstrumentSection,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,ItemOrder,2
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,Response,1
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,Position,2
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,DateCreated,2023-02-09T22:10:08-0600
567,AD357C3F-060C-4969-BA70-E4755E3B6B0C,DFC4CE63-C4F6-4BB1-B092-AD0ABE7D88DE,VDR RT 2923 5,Visual Delayed Response,VDRTouchTouch_I,NumberFormatting,xxxx.x
